hadColdChainBreak,isIntact,highestTemperatureCelsius,lowestTemperatureCelsius,coldChainBreakCount,totalBreakDurationMinutes,totalRefrigeratedTransportHours,coldChainBroken,coldStorage_maxActualTemperatureCelsius,coldStorage_minActualTemperatureCelsius,coldStorage_avgActualTemperatureCelsius,coldStorage_targetTemperatureCelsius,coldChainBreaks_maxTemperatureReached,coldChainBreaks_totalDurationMinutes,measuredCelsius,minAllowedCelsius,maxAllowedCelsius,tempIsWithinRange,refrigerationTemperatureCelsius,wasRefrigerated,harvestTemperatureCelsius,processingTemperatureCelsius,displayTemperatureCelsius,sampleArrivalTemperatureCelsius,pathogensDetectedCount,pathogensCfuPerGramMax,pathogensLimitExceededCount,microbiologicalDetectedCount,microbiologicalCfuPerGramMax,microbiologicalLimitExceededCount,substancesMeasuredMgPerKgMax,substancesLimitMgPerKg,substancesLimitExceededCount,chemicalMeasuredValueMax,chemicalMrlValue,chemicalMrlExceededCount,chemicalBelowLod,overallVerdictFail,legalLimitsExceeded,exceedanceCount,isIso17025Accredited,nutritionalDeviationPercent,nutritionalIsWithinEuTolerance,physicalOutOfSpecCount,allergenDetectedCount,allergenMeasuredMgPerKgMax,allergenLabelIncorrectCount,authenticityFailCount,authenticityConfidencePercentMin,certificationDaysUntilExpiry,certificationAuditScore,nonConformitiesSeverityMax,nonConformitiesUncorrectedCount,nonConformitiesOverdueDays,moldDetected,foreignBodyDetected,colorOk,shapeOk,surfaceOk,rejectionRate,visualDefectsFound,isLeaking,isSealed,vacuumIntact,mapGasCompositionCorrect,labelingCorrect,barcodeReadable,fillWeightCorrect,packagingDefectsFound,measuredWeightG,targetWeightG,weightTolerancePercent,weightIsWithinTolerance,weightSampleSize,distanceKm,transportIsRefrigerated,co2EmissionsKg,transportDelayMinutes,maxDurationExceeded,storageAverageTemperatureCelsius,humidityPercent,storageDurationHours,importInspectionPassed,customsCleared,handlingCount,alertsTotalCount,alertsSeverityMax,alertsActiveCount,traceabilityCompleteness,traceabilityHasGaps,isThirdPartyVerified,verifiedStations,unknownStations,yieldPercent,areaHectares,isHaccpCertified,batchSizeKg,isMscCertified,isAscCertified
0,1,2.35,1.81,0,0.0,7.5,0,2.18,1.7,1.99,1.0,0.0,0.0,1.99,0.0,4.0,1,1.99,1,18.1,2.36,2.22,2.34,0,0.0,0,0,227.31,0,0.0065,0.1,0,0.0065,0.1,0,1,0,0,0,1,1.19,1,0,0,0.0,0,0,94.3,265.0,99.7,0,0,0.0,0,0,1,1,1,0.63,1,0,1,1,1,1,1,1,0,485.1,500.0,2.0,1,13,209.1,1,41.82,11.0,0,1.99,53.3,3.1,1,1,4,1,1,0,0.951,0,1,3,0,93.3,37.89,1,1966.8,1,1
0,1,2.17,1.51,0,0.0,4.6,0,1.86,1.46,1.76,1.0,0.0,0.0,1.76,0.0,4.0,1,1.76,1,22.2,2.53,2.21,1.86,0,0.0,0,0,110.93,0,0.0386,0.1,0,0.0386,0.1,0,0,0,0,0,1,2.91,1,0,0,0.0,0,0,95.2,279.0,86.4,0,0,0.0,0,0,1,1,1,0.66,1,0,1,1,1,1,1,1,0,471.6,500.0,2.0,1,14,96.9,1,18.93,19.0,0,1.76,77.1,3.9,1,1,2,1,0,0,0.955,0,1,3,0,89.0,48.68,1,1221.5,1,1
0,1,7.79,7.16,0,0.0,5.5,0,7.37,7.08,7.33,4.0,0.0,0.0,7.33,0.0,12.0,1,7.33,1,23.6,7.56,7.56,7.62,0,0.0,0,0,712.02,0,0.0577,0.2,0,0.0577,0.2,0,0,0,0,0,1,0.42,1,0,0,0.0,0,0,98.5,170.0,97.3,0,0,0.0,0,0,1,1,1,1.52,0,0,1,1,1,1,1,1,0,467.7,500.0,2.0,1,9,605.5,1,19.01,8.0,0,7.33,74.7,33.2,1,1,4,1,0,0,0.958,0,1,6,0,91.4,17.33,1,1425.3,0,0
0,1,1.61,1.06,0,0.0,5.4,0,1.7,1.31,1.48,1.0,0.0,0.0,1.48,0.0,4.0,1,1.48,1,21.6,2.45,1.5,1.55,0,0.0,0,0,38.09,0,0.0437,0.1,0,0.0437,0.1,0,0,0,0,0,1,0.24,1,0,0,0.0,0,0,95.2,299.0,81.1,0,0,0.0,0,0,1,1,1,1.56,0,0,1,1,1,1,1,1,0,476.0,500.0,2.0,1,5,337.0,1,49.31,17.0,0,1.48,79.7,31.1,1,1,5,0,1,0,0.923,0,1,4,0,82.1,24.44,1,4372.4,1,1
0,1,7.69,7.58,0,0.0,3.5,0,7.85,7.57,7.65,14.5,0.0,0.0,7.65,4.0,30.0,1,7.65,1,16.0,8.01,8.08,7.96,0,0.0,0,0,47.55,0,0.0216,0.1,0,0.0216,0.1,0,0,0,0,0,1,1.46,1,0,0,0.0,0,0,97.3,55.0,97.7,0,0,0.0,0,0,1,1,1,0.36,1,0,1,1,1,1,1,1,0,451.3,500.0,2.0,1,13,93.8,1,12.52,22.0,0,7.65,62.1,2.3,1,1,2,0,1,0,0.985,0,1,6,0,78.6,43.0,1,3572.7,0,0
0,1,9.86,9.15,0,0.0,6.2,0,9.57,9.23,9.5,14.5,0.0,0.0,9.5,4.0,30.0,1,9.5,1,19.7,10.05,9.98,9.6,0,0.0,0,0,8.24,0,0.0099,0.1,0,0.0099,0.1,0,1,0,0,0,1,1.88,1,0,0,0.0,0,0,97.7,137.0,86.2,0,0,0.0,0,0,1,1,1,1.79,1,0,1,1,1,1,1,1,0,456.0,500.0,2.0,1,19,358.2,1,40.93,14.0,0,9.5,58.1,21.3,1,1,1,1,1,0,0.98,0,1,5,0,82.4,35.72,1,3536.8,0,0
0,1,5.61,5.0,0,0.0,8.2,0,5.33,5.24,5.3,5.0,0.0,0.0,5.3,3.0,7.0,1,5.3,1,17.2,5.47,5.42,5.34,0,0.0,0,0,11.07,0,0.0328,0.1,0,0.0328,0.1,0,0,0,0,0,1,0.81,1,0,0,0.0,0,0,100.0,201.0,86.9,0,0,0.0,0,0,1,1,1,1.44,1,0,1,1,1,1,1,1,0,478.2,500.0,2.0,1,10,460.5,1,18.68,17.0,0,5.3,55.2,24.2,1,1,1,0,0,0,0.953,0,1,3,0,80.2,21.44,1,458.4,0,0
0,1,5.65,5.04,0,0.0,18.3,0,5.29,5.04,5.16,5.0,0.0,0.0,5.16,3.0,7.0,1,5.16,1,22.3,6.11,5.53,5.32,0,0.0,0,0,2762.94,0,0.0268,0.1,0,0.0268,0.1,0,0,0,0,0,1,1.53,1,0,0,0.0,0,0,92.2,238.0,88.1,0,0,0.0,0,0,1,1,1,0.46,1,0,1,1,1,1,1,1,0,451.3,500.0,2.0,1,6,109.1,1,19.82,6.0,0,5.16,64.8,11.0,1,1,5,0,0,0,0.878,0,1,6,0,80.0,15.58,1,3245.0,0,0
0,1,1.51,1.13,0,0.0,10.3,0,1.55,1.15,1.39,1.0,0.0,0.0,1.39,0.0,4.0,1,1.39,1,15.5,1.79,1.6,1.52,0,0.0,0,0,195.21,0,0.0099,0.1,0,0.0099,0.1,0,1,0,0,0,1,1.33,1,0,0,0.0,0,0,95.7,226.0,93.4,0,0,0.0,0,0,1,1,1,0.15,0,0,1,1,1,1,1,1,0,477.6,500.0,2.0,1,12,391.3,1,34.54,18.0,0,1.39,63.9,5.6,1,1,4,1,0,0,0.851,0,1,6,0,79.8,4.01,1,2894.1,1,1
0,1,6.85,6.49,0,0.0,21.6,0,6.95,6.65,6.74,4.0,0.0,0.0,6.74,0.0,12.0,1,6.74,1,23.3,7.31,7.1,7.22,0,0.0,0,0,6956.04,0,0.0976,0.2,0,0.0976,0.2,0,0,0,0,0,1,2.99,1,0,0,0.0,0,0,95.0,82.0,92.4,0,0,0.0,0,0,1,1,1,1.29,0,0,1,1,1,1,1,1,0,484.3,500.0,2.0,1,10,486.2,1,29.03,28.0,0,6.74,75.1,20.1,1,1,3,0,0,0,0.927,0,1,5,0,76.3,35.92,1,3683.2,0,0
0,1,7.68,6.97,0,0.0,22.1,0,7.49,7.03,7.21,4.0,0.0,0.0,7.21,0.0,12.0,1,7.21,1,16.5,7.36,7.45,7.58,0,0.0,0,0,8948.84,0,0.0813,0.2,0,0.0813,0.2,0,0,0,0,0,1,1.5,1,0,0,0.0,0,0,98.0,288.0,84.1,0,0,0.0,0,0,1,1,1,0.27,0,0,1,1,1,1,1,1,0,492.4,500.0,2.0,1,18,748.5,1,44.08,14.0,0,7.21,67.4,41.0,1,1,2,0,0,0,0.996,0,1,7,0,87.0,3.01,1,2857.2,0,0
0,1,7.23,6.5,0,0.0,17.7,0,7.01,6.68,6.94,5.0,0.0,0.0,6.94,3.0,7.0,1,6.94,1,21.6,7.83,7.36,7.0,0,0.0,0,0,20.71,0,0.022,0.1,0,0.022,0.1,0,0,0,0,0,1,2.88,1,0,0,0.0,0,0,94.5,359.0,83.7,0,0,0.0,0,0,1,1,1,1.59,1,0,1,1,1,1,1,1,0,468.3,500.0,2.0,1,13,795.5,1,18.66,2.0,0,6.94,75.8,21.9,1,1,1,1,1,0,0.922,0,1,5,0,76.5,34.87,1,3581.9,0,0
0,1,5.34,4.73,0,0.0,8.6,0,5.25,4.9,5.18,5.0,0.0,0.0,5.18,3.0,7.0,1,5.18,1,18.8,6.12,5.62,5.42,0,0.0,0,0,128.13,0,0.0025,0.1,0,0.0025,0.1,0,1,0,0,0,1,1.15,1,0,0,0.0,0,0,91.4,94.0,84.6,0,0,0.0,0,0,1,1,1,0.94,0,0,1,1,1,1,1,1,0,472.3,500.0,2.0,1,15,272.5,1,24.1,4.0,0,5.18,58.1,38.0,1,1,5,0,0,0,0.937,0,1,6,0,85.5,44.87,1,2034.0,0,0
0,1,0.49,0.14,0,0.0,14.6,0,0.48,0.14,0.44,1.0,0.0,0.0,0.44,0.0,4.0,1,0.44,1,15.9,1.33,0.68,0.55,0,0.0,0,0,200.58,0,0.0265,0.1,0,0.0265,0.1,0,0,0,0,0,1,0.34,1,0,0,0.0,0,0,97.0,283.0,93.5,0,0,0.0,0,0,1,1,1,0.84,1,0,1,1,1,1,1,1,0,460.4,500.0,2.0,1,5,703.4,1,22.63,25.0,0,0.44,69.1,26.2,1,1,4,0,0,0,0.869,0,1,6,0,91.7,48.53,1,2588.2,1,1
0,1,0.62,0.53,0,0.0,18.0,0,0.59,0.41,0.54,4.0,0.0,0.0,0.54,0.0,12.0,1,0.54,1,22.3,0.67,0.77,0.6,0,0.0,0,0,252.4,0,0.0658,0.2,0,0.0658,0.2,0,0,0,0,0,1,1.04,1,0,0,0.0,0,0,99.1,260.0,80.5,0,0,0.0,0,0,1,1,1,0.27,0,0,1,1,1,1,1,1,0,467.6,500.0,2.0,1,7,610.3,1,32.79,5.0,0,0.54,77.9,39.2,1,1,5,0,0,0,0.914,0,1,4,0,88.5,19.37,1,1129.1,0,0
0,1,5.74,5.48,0,0.0,19.6,0,5.89,5.43,5.71,5.0,0.0,0.0,5.71,3.0,7.0,1,5.71,1,22.2,6.49,5.94,5.8,0,0.0,0,0,212.4,0,0.0243,0.1,0,0.0243,0.1,0,0,0,0,0,1,2.74,1,0,0,0.0,0,0,96.6,335.0,92.4,0,0,0.0,0,0,1,1,1,0.91,1,0,1,1,1,1,1,1,0,458.1,500.0,2.0,1,10,498.2,1,46.88,25.0,0,5.71,65.4,22.6,1,1,2,1,0,0,0.997,0,1,3,0,92.0,26.71,1,4325.3,0,0
0,1,2.27,1.87,0,0.0,16.1,0,2.01,1.85,1.92,1.0,0.0,0.0,1.92,0.0,4.0,1,1.92,1,21.3,2.35,1.95,2.33,0,0.0,0,0,1256.05,0,0.0007,0.1,0,0.0007,0.1,0,1,0,0,0,1,0.8,1,0,0,0.0,0,0,96.2,234.0,81.1,0,0,0.0,0,0,1,1,1,1.99,0,0,1,1,1,1,1,1,0,476.9,500.0,2.0,1,14,377.6,1,32.14,0.0,0,1.92,59.0,26.7,1,1,2,0,0,0,0.911,0,1,6,0,80.1,15.36,1,3468.1,1,1
0,1,10.15,9.67,0,0.0,15.9,0,10.06,9.87,9.87,14.5,0.0,0.0,9.87,4.0,30.0,1,9.87,1,18.4,10.12,10.29,10.01,0,0.0,0,0,3.95,0,0.0306,0.1,0,0.0306,0.1,0,0,0,0,0,1,0.95,1,0,0,0.0,0,0,95.4,213.0,96.2,0,0,0.0,0,0,1,1,1,0.78,0,0,1,1,1,1,1,1,0,466.9,500.0,2.0,1,11,596.2,1,49.67,19.0,0,9.87,64.7,8.1,1,1,4,1,0,0,0.875,0,1,7,0,85.6,28.45,1,1162.7,0,0
0,1,5.68,5.07,0,0.0,11.7,0,5.47,5.08,5.2,4.0,0.0,0.0,5.2,0.0,12.0,1,5.2,1,24.5,5.4,5.56,5.5,0,0.0,0,0,50.26,0,0.099,0.2,0,0.099,0.2,0,0,0,0,0,1,1.04,1,0,0,0.0,0,0,97.2,38.0,84.6,0,0,0.0,0,0,1,1,1,0.52,1,0,1,1,1,1,1,1,0,457.0,500.0,2.0,1,18,314.7,1,14.82,4.0,0,5.2,54.7,40.0,1,1,1,0,1,0,0.858,0,1,3,0,75.9,22.67,1,1971.1,0,0
0,1,6.22,5.73,0,0.0,19.6,0,5.99,5.72,5.81,5.0,0.0,0.0,5.81,3.0,7.0,1,5.81,1,18.1,6.18,6.11,6.3,0,0.0,0,0,85.0,0,0.0097,0.1,0,0.0097,0.1,0,1,0,0,0,1,0.95,1,0,0,0.0,0,0,99.4,99.0,82.3,0,0,0.0,0,0,1,1,1,1.06,1,0,1,1,1,1,1,1,0,508.6,500.0,2.0,1,17,649.9,1,26.26,26.0,0,5.81,74.4,33.6,1,1,3,0,0,0,0.994,0,1,6,0,87.8,17.52,1,4422.9,0,0
0,1,4.68,4.37,0,0.0,20.8,0,4.67,4.22,4.47,4.0,0.0,0.0,4.47,0.0,12.0,1,4.47,1,18.2,5.46,4.64,4.64,0,0.0,0,0,1113.04,0,0.0349,0.2,0,0.0349,0.2,0,0,0,0,0,1,2.88,1,0,0,0.0,0,0,96.6,343.0,92.5,0,0,0.0,0,0,1,1,1,0.49,1,0,1,1,1,1,1,1,0,473.4,500.0,2.0,1,10,417.1,1,36.9,5.0,0,4.47,62.0,40.6,1,1,5,1,0,0,0.876,0,1,7,0,75.5,7.24,1,4194.8,0,0
0,1,2.51,1.88,0,0.0,12.2,0,2.41,2.06,2.33,4.0,0.0,0.0,2.33,0.0,12.0,1,2.33,1,16.5,3.33,2.64,2.79,0,0.0,0,0,2123.15,0,0.0793,0.2,0,0.0793,0.2,0,0,0,0,0,1,0.54,1,0,0,0.0,0,0,93.9,323.0,96.7,0,0,0.0,0,0,1,1,1,1.74,0,0,1,1,1,1,1,1,0,466.8,500.0,2.0,1,11,342.2,1,19.43,16.0,0,2.33,71.5,25.9,1,1,4,1,1,0,0.997,0,1,4,0,83.3,42.61,1,4332.9,0,0
0,1,1.43,1.11,0,0.0,19.1,0,1.6,1.4,1.41,1.0,0.0,0.0,1.41,0.0,4.0,1,1.41,1,16.2,2.21,1.65,1.89,0,0.0,0,0,6535.09,0,0.037,0.1,0,0.037,0.1,0,0,0,0,0,1,1.24,1,0,0,0.0,0,0,98.2,42.0,96.8,0,0,0.0,0,0,1,1,1,1.72,0,0,1,1,1,1,1,1,0,471.7,500.0,2.0,1,16,732.4,1,40.0,18.0,0,1.41,63.1,44.0,1,1,2,0,0,0,0.925,0,1,6,0,77.3,40.73,1,4224.3,1,1
0,1,10.98,10.12,0,0.0,11.5,0,10.54,10.46,10.5,14.5,0.0,0.0,10.5,4.0,30.0,1,10.5,1,22.1,10.71,10.68,10.98,0,0.0,0,0,3.19,0,0.0087,0.1,0,0.0087,0.1,0,1,0,0,0,1,1.74,1,0,0,0.0,0,0,98.1,65.0,86.6,0,0,0.0,0,0,1,1,1,1.79,0,0,1,1,1,1,1,1,0,498.6,500.0,2.0,1,15,490.6,1,17.1,18.0,0,10.5,51.5,11.3,1,1,4,1,0,0,0.885,0,1,5,0,78.5,17.93,1,4305.9,0,0
0,1,1.41,0.95,0,0.0,3.9,0,1.51,1.24,1.32,4.0,0.0,0.0,1.32,0.0,12.0,1,1.32,1,22.5,1.84,1.41,1.52,0,0.0,0,0,49.34,0,0.0847,0.2,0,0.0847,0.2,0,0,0,0,0,1,1.54,1,0,0,0.0,0,0,100.0,191.0,83.0,0,0,0.0,0,0,1,1,1,1.11,1,0,1,1,1,1,1,1,0,463.2,500.0,2.0,1,11,675.6,1,10.79,18.0,0,1.32,70.9,13.6,1,1,5,1,0,0,0.922,0,1,6,0,87.7,28.94,1,3578.0,0,0
0,1,5.91,5.51,0,0.0,12.3,0,5.87,5.76,5.78,4.0,0.0,0.0,5.78,0.0,12.0,1,5.78,1,20.1,5.79,5.98,5.97,0,0.0,0,0,286.95,0,0.0663,0.2,0,0.0663,0.2,0,0,0,0,0,1,1.9,1,0,0,0.0,0,0,99.9,317.0,99.5,0,0,0.0,0,0,1,1,1,1.9,0,0,1,1,1,1,1,1,0,454.4,500.0,2.0,1,19,272.7,1,8.2,25.0,0,5.78,76.9,29.8,1,1,2,0,1,0,0.916,0,1,7,0,78.4,47.97,1,3492.2,0,0
0,1,6.97,6.2,0,0.0,10.5,0,6.98,6.51,6.7,14.5,0.0,0.0,6.7,4.0,30.0,1,6.7,1,22.4,7.62,7.12,6.84,0,0.0,0,0,39.62,0,0.0401,0.1,0,0.0401,0.1,0,0,0,0,0,1,2.6,1,0,0,0.0,0,0,95.4,45.0,93.5,0,0,0.0,0,0,1,1,1,1.0,0,0,1,1,1,1,1,1,0,482.2,500.0,2.0,1,18,98.1,1,13.11,23.0,0,6.7,57.0,30.9,1,1,3,0,0,0,0.892,0,1,5,0,83.8,44.13,1,4712.4,0,0
0,1,0.34,-0.13,0,0.0,16.4,0,0.18,-0.18,0.09,1.0,0.0,0.0,0.09,0.0,4.0,1,0.09,1,19.2,0.43,0.55,0.27,0,0.0,0,0,634.89,0,0.0209,0.1,0,0.0209,0.1,0,0,0,0,0,1,0.25,1,0,0,0.0,0,0,91.6,269.0,91.2,0,0,0.0,0,0,1,1,1,1.07,0,0,1,1,1,1,1,1,0,454.9,500.0,2.0,1,5,347.2,1,25.16,11.0,0,0.09,65.1,35.7,1,1,1,1,0,0,0.934,0,1,6,0,79.6,30.63,1,876.4,1,1
0,1,13.68,13.45,0,0.0,21.6,0,13.61,13.38,13.5,14.5,0.0,0.0,13.5,4.0,30.0,1,13.5,1,18.0,13.92,13.76,13.92,0,0.0,0,0,14.55,0,0.0431,0.1,0,0.0431,0.1,0,0,0,0,0,1,2.16,1,0,0,0.0,0,0,95.1,286.0,97.0,0,0,0.0,0,0,1,1,1,0.12,1,0,1,1,1,1,1,1,0,485.5,500.0,2.0,1,11,281.1,1,39.31,24.0,0,13.5,76.5,24.9,1,1,1,0,0,0,0.887,0,1,3,0,83.6,26.8,1,3265.1,0,0
0,1,1.66,1.43,0,0.0,11.5,0,1.59,1.4,1.51,4.0,0.0,0.0,1.51,0.0,12.0,1,1.51,1,23.2,1.85,1.6,1.63,0,0.0,0,0,33.03,0,0.0755,0.2,0,0.0755,0.2,0,0,0,0,0,1,0.1,1,0,0,0.0,0,0,99.0,263.0,89.3,0,0,0.0,0,0,1,1,1,1.12,0,0,1,1,1,1,1,1,0,465.2,500.0,2.0,1,16,289.9,1,42.1,22.0,0,1.51,58.5,37.1,1,1,3,0,0,0,0.866,0,1,3,0,80.5,12.08,1,4512.7,0,0
0,1,11.57,11.39,0,0.0,9.6,0,11.52,11.41,11.46,14.5,0.0,0.0,11.46,4.0,30.0,1,11.46,1,21.5,12.4,11.47,11.81,0,0.0,0,0,1.58,0,0.0033,0.1,0,0.0033,0.1,0,1,0,0,0,1,1.98,1,0,0,0.0,0,0,95.9,262.0,90.2,0,0,0.0,0,0,1,1,1,1.85,0,0,1,1,1,1,1,1,0,459.5,500.0,2.0,1,18,539.8,1,45.89,15.0,0,11.46,79.3,32.2,1,1,3,1,1,0,0.96,0,1,6,0,87.0,38.86,1,275.1,0,0
0,1,1.79,1.52,0,0.0,7.7,0,1.85,1.38,1.65,1.0,0.0,0.0,1.65,0.0,4.0,1,1.65,1,21.8,2.04,2.13,2.08,0,0.0,0,0,818.43,0,0.0034,0.1,0,0.0034,0.1,0,1,0,0,0,1,2.06,1,0,0,0.0,0,0,94.0,259.0,88.2,0,0,0.0,0,0,1,1,1,0.31,1,0,1,1,1,1,1,1,0,487.1,500.0,2.0,1,9,312.0,1,46.82,26.0,0,1.65,67.5,4.8,1,1,4,0,0,0,0.972,0,1,3,0,86.5,2.15,1,809.7,1,1
0,1,1.51,0.82,0,0.0,11.7,0,1.3,1.08,1.26,1.0,0.0,0.0,1.26,0.0,4.0,1,1.26,1,24.3,1.37,1.33,1.54,0,0.0,0,0,287.2,0,0.0051,0.1,0,0.0051,0.1,0,1,0,0,0,1,1.02,1,0,0,0.0,0,0,99.0,269.0,82.9,0,0,0.0,0,0,1,1,1,1.74,0,0,1,1,1,1,1,1,0,488.5,500.0,2.0,1,17,242.4,1,34.24,27.0,0,1.26,51.2,19.3,1,1,3,0,0,0,0.855,0,1,7,0,77.3,34.85,1,3530.6,1,1
0,1,3.96,3.65,0,0.0,14.4,0,3.89,3.81,3.88,5.0,0.0,0.0,3.88,3.0,7.0,1,3.88,1,24.2,4.76,4.04,4.31,0,0.0,0,0,491.61,0,0.0343,0.1,0,0.0343,0.1,0,0,0,0,0,1,1.9,1,0,0,0.0,0,0,99.8,354.0,92.3,0,0,0.0,0,0,1,1,1,0.94,0,0,1,1,1,1,1,1,0,458.5,500.0,2.0,1,11,348.7,1,34.05,3.0,0,3.88,75.0,46.5,1,1,3,0,0,0,0.97,0,1,4,0,87.8,46.84,1,2608.1,0,0
0,1,14.3,13.59,0,0.0,10.1,0,14.03,13.79,13.9,14.5,0.0,0.0,13.9,4.0,30.0,1,13.9,1,19.5,14.43,14.07,14.31,0,0.0,0,0,9.46,0,0.0127,0.1,0,0.0127,0.1,0,0,0,0,0,1,2.79,1,0,0,0.0,0,0,95.2,268.0,98.6,0,0,0.0,0,0,1,1,1,0.38,0,0,1,1,1,1,1,1,0,461.4,500.0,2.0,1,19,381.6,1,19.9,17.0,0,13.9,63.5,10.7,1,1,1,0,0,0,0.931,0,1,4,0,81.2,6.51,1,422.7,0,0
0,1,2.23,1.91,0,0.0,15.5,0,2.0,1.73,1.98,4.0,0.0,0.0,1.98,0.0,12.0,1,1.98,1,22.6,2.38,2.11,2.33,0,0.0,0,0,947.09,0,0.0816,0.2,0,0.0816,0.2,0,0,0,0,0,1,1.7,1,0,0,0.0,0,0,91.5,284.0,86.7,0,0,0.0,0,0,1,1,1,1.79,1,0,1,1,1,1,1,1,0,499.8,500.0,2.0,1,10,241.4,1,22.91,24.0,0,1.98,53.9,16.5,1,1,2,1,0,0,0.858,0,1,6,0,92.5,26.59,1,2832.3,0,0
0,1,4.74,4.23,0,0.0,11.1,0,4.51,4.19,4.25,4.0,0.0,0.0,4.25,0.0,12.0,1,4.25,1,24.3,4.68,4.33,4.3,0,0.0,0,0,431.54,0,0.0414,0.2,0,0.0414,0.2,0,0,0,0,0,1,0.98,1,0,0,0.0,0,0,99.2,345.0,91.3,0,0,0.0,0,0,1,1,1,0.24,0,0,1,1,1,1,1,1,0,477.4,500.0,2.0,1,16,223.3,1,8.42,11.0,0,4.25,61.2,34.4,1,1,3,1,0,0,0.853,0,1,4,0,90.8,33.38,1,885.7,0,0
0,1,5.79,5.1,0,0.0,7.2,0,5.46,5.24,5.3,4.0,0.0,0.0,5.3,0.0,12.0,1,5.3,1,22.9,6.1,5.7,5.61,0,0.0,0,0,28.98,0,0.0288,0.2,0,0.0288,0.2,0,0,0,0,0,1,2.08,1,0,0,0.0,0,0,93.2,324.0,82.9,0,0,0.0,0,0,1,1,1,0.51,1,0,1,1,1,1,1,1,0,509.6,500.0,2.0,1,17,430.7,1,27.46,4.0,0,5.3,69.8,3.4,1,1,5,0,0,0,0.984,0,1,4,0,97.3,48.73,1,4014.3,0,0
0,1,0.42,-0.09,0,0.0,21.6,0,0.2,-0.02,0.09,1.0,0.0,0.0,0.09,0.0,4.0,1,0.09,1,22.6,0.68,0.22,0.43,0,0.0,0,0,189.17,0,0.0149,0.1,0,0.0149,0.1,0,0,0,0,0,1,1.69,1,0,0,0.0,0,0,91.0,187.0,98.4,0,0,0.0,0,0,1,1,1,0.42,0,0,1,1,1,1,1,1,0,474.9,500.0,2.0,1,18,452.7,1,48.88,9.0,0,0.09,75.0,40.6,1,1,2,0,1,0,0.998,0,1,4,0,96.9,30.68,1,843.5,1,1
0,1,9.95,9.21,0,0.0,6.0,0,9.87,9.59,9.6,14.5,0.0,0.0,9.6,4.0,30.0,1,9.6,1,17.6,10.42,9.7,9.71,0,0.0,0,0,15.95,0,0.0193,0.1,0,0.0193,0.1,0,0,0,0,0,1,2.93,1,0,0,0.0,0,0,99.1,302.0,83.5,0,0,0.0,0,0,1,1,1,0.51,0,0,1,1,1,1,1,1,0,464.1,500.0,2.0,1,7,777.8,1,12.47,22.0,0,9.6,51.5,27.0,1,1,1,1,0,0,0.885,0,1,3,0,96.3,32.3,1,3291.9,0,0
0,1,1.79,1.01,0,0.0,23.1,0,1.75,1.3,1.45,1.0,0.0,0.0,1.45,0.0,4.0,1,1.45,1,15.3,1.68,1.55,1.6,0,0.0,0,0,1108.3,0,0.0231,0.1,0,0.0231,0.1,0,0,0,0,0,1,1.08,1,0,0,0.0,0,0,96.7,206.0,93.0,0,0,0.0,0,0,1,1,1,1.94,0,0,1,1,1,1,1,1,0,452.9,500.0,2.0,1,7,549.1,1,29.58,14.0,0,1.45,75.6,9.3,1,1,1,1,1,0,0.917,0,1,5,0,88.3,4.43,1,1811.0,1,1
0,1,1.46,1.14,0,0.0,20.3,0,1.24,0.93,1.14,1.0,0.0,0.0,1.14,0.0,4.0,1,1.14,1,17.6,1.9,1.61,1.18,0,0.0,0,0,590.78,0,0.0475,0.1,0,0.0475,0.1,0,0,0,0,0,1,1.63,1,0,0,0.0,0,0,95.4,126.0,86.8,0,0,0.0,0,0,1,1,1,1.35,0,0,1,1,1,1,1,1,0,467.6,500.0,2.0,1,15,626.9,1,33.13,8.0,0,1.14,78.8,43.3,1,1,1,0,0,0,0.885,0,1,7,0,79.0,47.48,1,4465.1,1,1
0,1,1.03,0.76,0,0.0,16.9,0,1.25,0.89,1.02,1.0,0.0,0.0,1.02,0.0,4.0,1,1.02,1,22.5,1.12,1.14,1.09,0,0.0,0,0,142.31,0,0.0352,0.1,0,0.0352,0.1,0,0,0,0,0,1,1.02,1,0,0,0.0,0,0,93.4,155.0,89.3,0,0,0.0,0,0,1,1,1,0.87,1,0,1,1,1,1,1,1,0,479.4,500.0,2.0,1,6,156.5,1,20.78,0.0,0,1.02,50.8,29.9,1,1,4,0,0,0,0.91,0,1,7,0,79.8,8.0,1,4432.1,1,1
0,1,5.91,5.46,0,0.0,18.5,0,5.94,5.63,5.82,5.0,0.0,0.0,5.82,3.0,7.0,1,5.82,1,19.8,6.15,6.16,5.94,0,0.0,0,0,4422.57,0,0.0294,0.1,0,0.0294,0.1,0,0,0,0,0,1,0.98,1,0,0,0.0,0,0,94.1,236.0,97.0,0,0,0.0,0,0,1,1,1,1.23,1,0,1,1,1,1,1,1,0,493.6,500.0,2.0,1,16,490.6,1,9.67,14.0,0,5.82,70.7,10.3,1,1,2,0,0,0,0.951,0,1,7,0,85.8,36.88,1,2963.1,0,0
